CustomerID,AOV,PurchaseFrequency,CLTV
17331,175.2,1,175.2
17333,494.25,1,494.25
17334,153.51,2,307.02
17337,495.265,4,1981.06
17338,811.6925,8,6493.54
17339,121.68,2,243.36
17340,1123.0263636363636,11,12353.289999999999
17341,227.42999999999998,3,682.29
17343,193.64,1,193.64
17344,157.62,1,157.62
17345,129.92249999999999,4,519.6899999999999
17346,174.85866666666666,15,2622.88
17347,228.96,1,228.96
17348,231.32,5,1156.6
17349,98.25,1,98.25
17350,320.33,4,1281.32
17351,195.71666666666667,3,587.15
17353,870.0,2,1740.0
17354,1393.06,1,1393.06
17356,178.22,1,178.22
17357,192.195,2,384.39
17358,180.405,2,360.81
17359,127.86,1,127.86
17360,189.41333333333333,3,568.24
17361,162.73333333333332,3,488.19999999999993
17362,156.115,2,312.23
17364,405.69818181818187,11,4462.68
17365,595.92,8,4767.36
17367,167.55,1,167.55
17368,234.85875,8,1878.87
17370,111.545,4,446.18
17371,139.46666666666667,3,418.4
17372,167.1475,8,1337.18
17373,161.73,4,646.92
17374,247.885,2,495.77
17375,133.36666666666667,3,400.1
17376,101.6,2,203.2
17377,202.916,20,4058.3199999999997
17379,389.71999999999997,1,389.71999999999997
17381,699.1589655172414,29,20275.61
17382,65.4,1,65.4
17383,193.39000000000001,1,193.39000000000001
17384,168.2,2,336.4
17385,256.11,1,256.11
17386,447.7366666666667,6,2686.42
17387,373.405,2,746.81
17388,314.89,4,1259.56
17389,936.2847058823529,34,31833.68
17391,254.4,2,508.8
17392,208.635,2,417.27
17394,203.86999999999998,1,203.86999999999998
17396,916.35,8,7330.8
17397,340.705,2,681.41
17398,217.79333333333332,3,653.38
17400,419.56800000000004,5,2097.84
17402,202.60384615384615,13,2633.85
17403,263.92,1,263.92
17404,2127.1213333333335,15,31906.820000000003
17405,343.80333333333334,3,1031.41
17406,728.14,3,2184.42
17408,32.65,1,32.65
17409,385.925,2,771.85
17410,242.94400000000002,5,1214.72
17411,259.6466666666667,3,778.94
17412,179.72285714285712,7,1258.06
17414,389.0,2,778.0
17415,507.84,1,507.84
17416,984.7742857142857,7,6893.42
17418,231.73000000000002,2,463.46000000000004
17419,352.21416666666664,12,4226.57
17420,199.61,3,598.83
17422,329.895,6,1979.37
17423,349.205,2,698.41
17425,379.585,2,759.17
17426,839.5433333333334,6,5037.26
17427,100.8,1,100.8
17428,616.3160714285714,28,17256.85
17429,174.97333333333336,3,524.9200000000001
17430,132.88,2,265.76
17431,403.3,1,403.3
17432,182.88,2,365.76
17433,303.15999999999997,1,303.15999999999997
17434,339.1171428571429,7,2373.82
17436,108.14999999999999,2,216.29999999999998
17438,388.45000000000005,1,388.45000000000005
17440,62.14000000000001,3,186.42000000000002
17442,374.76,6,2248.56
17443,534.24,1,534.24
17444,980.0133333333333,3,2940.04
17446,60.45,2,120.9
17447,270.765,2,541.53
17449,359.88714285714286,7,2519.21
17450,4225.886739130435,46,194390.79
17451,245.91428571428574,7,1721.4
17453,243.35999999999999,2,486.71999999999997
17454,129.3825,4,517.53
17455,131.7,1,131.7
17456,249.86,1,249.86
17457,347.54,5,1737.7
17458,316.5,1,316.5
17459,328.65,2,657.3
17460,103.73833333333334,6,622.4300000000001
17461,245.27333333333334,3,735.82
17462,337.845,2,675.69
17463,375.17199999999997,5,1875.86
17464,289.96000000000004,1,289.96000000000004
17466,381.64,2,763.28
17468,68.5,2,137.0
17469,374.194,5,1870.97
17470,225.01399999999998,5,1125.07
17472,232.51333333333332,3,697.54
17475,194.37,1,194.37
17480,511.82,1,511.82
17481,313.8975,4,1255.59
17483,138.01333333333335,3,414.0400000000001
17486,396.87,1,396.87
17489,188.32,2,376.64
17490,298.90285714285716,7,2092.32
17491,355.887,10,3558.87
17492,374.57,1,374.57
17495,248.78,2,497.56
17496,271.05,1,271.05
17498,272.22,1,272.22
17499,622.88,1,622.88
17500,379.3333333333333,3,1138.0
17501,144.3,2,288.6
17502,172.275,4,689.1
17503,279.48,2,558.96
17504,333.00333333333333,9,2997.0299999999997
17505,572.92,2,1145.84
17506,302.2,1,302.2
17507,302.79,2,605.58
17508,387.31,1,387.31
17509,760.455,8,6083.64
17510,308.48,1,308.48
17511,2937.496129032258,31,91062.38
17512,292.499,10,2924.9900000000002
17513,513.2,1,513.2
17514,208.65,1,208.65
17515,159.755,4,639.02
17516,152.976,5,764.88
17517,153.94,1,153.94
17519,307.33666666666664,6,1844.02
17520,546.81,1,546.81
17521,241.06999999999996,3,723.2099999999999
17522,214.142,5,1070.71
17523,163.185,4,652.74
17524,145.0,1,145.0
17525,422.70000000000005,1,422.70000000000005
17526,298.97499999999997,4,1195.8999999999999
17527,234.8425,4,939.37
17528,453.5625,8,3628.5
17530,236.712,10,2367.12
17531,296.7,1,296.7
17534,223.36,1,223.36
17535,164.4,1,164.4
17536,76.5,1,76.5
17537,443.835,2,887.67
17538,98.42,1,98.42
17540,289.45,2,578.9
17542,170.75,1,170.75
17545,214.10666666666668,3,642.32
17548,103.3,1,103.3
17549,74.43,2,148.86
17550,89.05333333333334,3,267.16
17551,290.34,1,290.34
17552,232.6025,4,930.41
17553,1487.6,1,1487.6
17554,390.49,5,1952.45
17555,240.155,2,480.31
17556,157.9,1,157.9
17557,180.48666666666668,3,541.46
17560,213.7375,4,854.95
17561,165.12,1,165.12
17562,160.34,7,1122.38
17564,151.33666666666667,3,454.01
17566,434.885,2,869.77
17567,541.435,8,4331.48
17569,344.14,1,344.14
17571,356.4175,4,1425.67
17572,56.68750000000001,4,226.75000000000003
17573,126.86666666666667,3,380.6
17574,185.65,1,185.65
17576,187.62263157894736,19,3564.83
17578,143.45999999999998,1,143.45999999999998
17579,149.63333333333335,3,448.9000000000001
17580,71.90666666666667,3,215.72
17581,441.0096,25,11025.24
17582,175.27,1,175.27
17584,621.15,2,1242.3
17585,279.17,4,1116.68
17588,413.40000000000003,3,1240.2
17589,601.0425,4,2404.17
17590,489.34,3,1468.02
17591,314.81,7,2203.67
17593,784.772,5,3923.86
17594,496.59,2,993.18
17595,193.345,2,386.69
17596,400.9557142857143,7,2806.69
17597,2044.3700000000001,1,2044.3700000000001
17600,161.67000000000002,1,161.67000000000002
17601,116.00999999999999,1,116.00999999999999
17602,842.4033333333333,6,5054.42
17603,394.72,1,394.72
17604,154.68,2,309.36
17608,95.995,2,191.99
17609,221.156,5,1105.78
17611,264.07466666666664,15,3961.12
17612,341.4083333333333,6,2048.45
17613,324.6107142857143,14,4544.55
17614,386.32,1,386.32
17615,109.86666666666667,3,329.6
17616,190.39999999999998,3,571.1999999999999
17618,310.0933333333333,3,930.28
17619,214.37,1,214.37
17620,81.44,1,81.44
17621,459.9666666666667,3,1379.9
17623,527.0500000000001,1,527.0500000000001
17624,421.74,2,843.48
17625,505.1,4,2020.4
17628,75.75,1,75.75
17629,226.765,8,1814.12
17630,251.79999999999998,2,503.59999999999997
17631,176.11,3,528.33
17633,331.21,4,1324.84
17634,262.0655555555556,9,2358.59
17636,285.56,1,285.56
17637,273.53000000000003,2,547.0600000000001
17639,108.5,1,108.5
17640,621.66,1,621.66
17642,356.145,2,712.29
17643,101.55,1,101.55
17644,263.24,11,2895.6400000000003
17646,336.13,3,1008.39
17647,133.06,1,133.06
17648,449.375,4,1797.5
17649,868.49,1,868.49
17650,166.08,1,166.08
17651,394.5,10,3945.0
17652,405.6433333333334,12,4867.72
17653,301.89,4,1207.56
17654,117.55,1,117.55
17655,376.99142857142857,7,2638.94
17656,334.938,5,1674.69
17658,297.71,2,595.42
17659,249.955,12,2999.46
17660,178.75,1,178.75
17663,257.55857142857144,7,1802.91
17664,302.32,2,604.64
17666,364.08,2,728.16
17667,411.10200000000003,5,2055.51
17668,173.875,2,347.75
17669,486.67428571428576,7,3406.7200000000003
17670,205.7,1,205.7
17671,393.1775,4,1572.71
17672,1589.085,2,3178.17
17673,265.8283333333333,6,1594.9699999999998
17674,275.52,2,551.04
17675,657.2348387096774,31,20374.28
17676,228.53,6,1371.18
17677,544.846,30,16345.380000000001
17678,298.11,1,298.11
17679,996.0550000000001,2,1992.1100000000001
17680,184.4,1,184.4
17682,412.3883333333333,6,2474.33
17684,239.41,1,239.41
17685,450.8328571428571,7,3155.83
17686,819.9228571428572,7,5739.46
17690,315.12,15,4726.8
17691,145.20000000000002,2,290.40000000000003
17692,185.23499999999999,4,740.9399999999999
17693,200.47,1,200.47
17694,283.12,1,283.12
17695,382.67,2,765.34
17696,285.71375,8,2285.71
17697,338.95,1,338.95
17698,154.95,1,154.95
17700,633.66,4,2534.64
17701,417.95,1,417.95
17702,456.0925,4,1824.37
17703,266.24666666666667,3,798.74
17704,442.595,2,885.19
17705,202.61333333333334,9,1823.52
17706,617.9111764705882,17,10504.49
17707,76.2,2,152.4
17708,131.665,2,263.33
17709,137.45,1,137.45
17711,192.55,2,385.1
17712,522.91,1,522.91
17714,153.0,1,153.0
17715,326.4,1,326.4
17716,514.180909090909,11,5655.99
17718,139.35,1,139.35
17719,359.736,15,5396.04
17720,298.985,4,1195.94
17722,606.01,4,2424.04
17723,546.0666666666667,6,3276.4000000000005
17724,344.3333333333333,3,1033.0
17725,312.64363636363635,11,3439.08
17727,1060.25,1,1060.25
17728,958.6700000000001,3,2876.01
17730,407.5753846153847,13,5298.4800000000005
17731,310.0275,4,1240.11
17732,303.97,1,303.97
17733,346.095,2,692.19
17734,233.54333333333332,3,700.63
17735,690.001052631579,19,13110.02
17736,125.81333333333333,3,377.44
17737,84.12,2,168.24
17738,469.7625,4,1879.05
17739,398.7642857142857,7,2791.35
17742,177.555,2,355.11
17744,387.06666666666666,6,2322.4
17746,110.25,1,110.25
17747,71.4,1,71.4
17749,337.26,2,674.52
17750,190.05,9,1710.45
17752,80.64,1,80.64
17754,332.93,5,1664.65
17757,186.44633333333334,30,5593.39
17758,426.02500000000003,8,3408.2000000000003
17759,273.32,3,819.96
17760,143.795,2,287.59
17761,712.78,1,712.78
17763,15.0,1,15.0
17764,386.275,2,772.55
17765,122.54333333333334,3,367.63
17767,271.2,1,271.2
17768,693.9666666666667,3,2081.9
17769,395.743,10,3957.43
17770,228.654,5,1143.27
17771,122.905,2,245.81
17772,86.725,2,173.45
17774,303.4325,4,1213.73
17775,56.4,1,56.4
17777,215.85333333333332,3,647.56
17779,216.77333333333334,3,650.32
17781,94.01,2,188.02
17783,141.735,2,283.47
17785,131.94,1,131.94
17786,133.425,2,266.85
17787,454.385,4,1817.54
17788,558.95,2,1117.9
17789,225.9,1,225.9
17790,140.30714285714285,14,1964.3
17791,106.1,1,106.1
17793,300.34,1,300.34
17795,171.415,2,342.83
17796,172.5,4,690.0
17797,260.1433333333333,3,780.43
17799,303.91700000000003,10,3039.17
17800,131.91222222222223,9,1187.21
17802,428.34666666666664,3,1285.04
17805,512.31,1,512.31
17806,546.04,1,546.04
17809,450.9925,12,5411.91
17811,199.02102564102563,39,7761.82
17812,174.9525,4,699.81
17813,339.614,5,1698.07
17816,9.14,4,36.56
17817,129.22666666666666,3,387.67999999999995
17819,529.2671428571429,7,3704.87
17824,298.4,1,298.4
17827,397.466,5,1987.33
17828,455.0225,4,1820.09
17829,889.24,1,889.24
17830,132.9,3,398.70000000000005
17831,35.400000000000006,1,35.400000000000006
17832,155.37,1,155.37
17835,114.08,3,342.24
17836,110.21000000000001,1,110.21000000000001
17837,192.65375,8,1541.23
17838,544.1600000000001,5,2720.8
17839,318.15,1,318.15
17841,326.77290322580643,124,40519.84
17843,205.48,1,205.48
17844,51.559999999999995,1,51.559999999999995
17846,2033.1,1,2033.1
17848,100.13333333333333,9,901.1999999999999
17849,151.45000000000002,4,605.8000000000001
17850,158.565,34,5391.21
17852,57.17,2,114.34
17854,155.63,2,311.26
17855,208.97,1,208.97
17856,354.5075,4,1418.03
17857,1168.6539130434783,23,26879.04
17858,428.3883333333333,12,5140.66
17859,141.92000000000002,1,141.92000000000002
17860,226.45000000000002,1,226.45000000000002
17861,262.235,8,2097.88
17862,330.9,1,330.9
17863,526.6666666666666,6,3160.0
17864,184.95000000000002,3,554.85
17865,526.316,20,10526.32
17866,329.65,1,329.65
17867,192.97833333333335,6,1157.8700000000001
17869,85.636,5,428.17999999999995
17870,155.49083333333334,12,1865.89
17871,155.9,1,155.9
17873,369.79200000000003,5,1848.96
17874,113.91000000000001,6,683.46
17877,237.61,1,237.61
17878,379.45,1,379.45
17879,178.51999999999998,1,178.51999999999998
17880,458.92,1,458.92
17881,133.35000000000002,1,133.35000000000002
17883,166.085,4,664.34
17884,173.76749999999998,4,695.0699999999999
17885,156.34,1,156.34
17886,289.76,3,869.28
17887,111.35,1,111.35
17888,89.5,8,716.0
17889,100.685,2,201.37
17890,293.445,2,586.89
17891,203.85999999999999,1,203.85999999999999
17892,81.36666666666666,3,244.09999999999997
17893,107.21,1,107.21
17894,139.87,8,1118.96
17895,95.45,1,95.45
17896,256.32,1,256.32
17897,180.60333333333335,3,541.8100000000001
17898,76.03,2,152.06
17899,154.55,1,154.55
17900,56.099999999999994,2,112.19999999999999
17901,110.38,1,110.38
17904,181.07,1,181.07
17905,199.7475,4,798.99
17906,72.9,1,72.9
17908,232.03,1,232.03
17911,366.23,1,366.23
17912,62.012,5,310.06
17913,204.325,2,408.65
17914,329.36,1,329.36
17917,111.67666666666666,3,335.03
17919,1304.04,1,1304.04
17920,242.3235294117647,17,4119.5
17921,205.0575,4,820.23
17923,207.50000000000003,1,207.50000000000003
17924,423.2142857142857,7,2962.5
17925,244.08,1,244.08
17926,198.645,2,397.29
17928,106.27,2,212.54
17929,210.75,4,843.0
17930,348.096,5,1740.48
17931,204.18,2,408.36
17932,443.8566666666666,3,1331.57
17934,352.125,2,704.25
17935,72.895,2,145.79
17936,380.13,1,380.13
17937,614.46,7,4301.22
17939,99.14,1,99.14
17940,402.004,10,4020.04
17941,304.56,1,304.56
17942,77.50000000000001,1,77.50000000000001
17946,74.78999999999999,2,149.57999999999998
17947,176.68,1,176.68
17948,358.56000000000006,1,358.56000000000006
17949,1300.232888888889,45,58510.48
17950,160.73333333333332,3,482.19999999999993
17951,336.18,3,1008.54
17954,192.84416666666667,12,2314.13
17955,139.325,4,557.3
17956,12.75,1,12.75
17957,111.68,1,111.68
17958,508.4599999999999,1,508.4599999999999
17960,73.78,1,73.78
17961,33.242051282051285,39,1296.44
17962,102.41,1,102.41
17964,231.605,2,463.21
17965,185.65642857142856,14,2599.19
17966,219.686,5,1098.43
17967,112.27,1,112.27
17968,265.1,1,265.1
17969,114.1,2,228.2
17970,562.79,1,562.79
17972,135.19,1,135.19
17973,337.04,1,337.04
17974,234.66333333333333,3,703.99
17975,344.86615384615385,13,4483.26
17976,321.79,1,321.79
17977,288.14,1,288.14
17978,300.91999999999996,1,300.91999999999996
17979,183.1025,4,732.41
17980,270.48333333333335,3,811.45
17984,152.68,1,152.68
17985,631.35,1,631.35
17986,20.8,1,20.8
17987,198.57,1,198.57
17988,28.731428571428573,7,201.12
17990,210.28,3,630.84
17991,46.675,2,93.35
17994,168.7225,4,674.89
17995,76.1,1,76.1
17997,245.3075,8,1962.46
17999,190.195,2,380.39
18001,207.565,2,415.13
18004,157.92,1,157.92
18005,113.235,2,226.47
18006,444.68,1,444.68
18008,235.13222222222223,9,2116.19
18009,247.39,1,247.39
18010,174.8,1,174.8
18011,102.78999999999999,1,102.78999999999999
18013,93.645,2,187.29
18014,162.22,1,162.22
18015,120.03,1,120.03
18016,295.53200000000004,5,1477.6600000000003
18017,174.33333333333334,3,523.0
18018,61.07,2,122.14
18019,38.45,1,38.45
18022,612.72,1,612.72
18024,194.89,2,389.78
18027,115.31,1,115.31
18030,115.32499999999999,2,230.64999999999998
18032,73.5,1,73.5
18033,93.82000000000001,1,93.82000000000001
18034,209.34,2,418.68
18035,237.96333333333334,3,713.89
18036,134.37333333333333,3,403.12
18037,11.67,6,70.02
18040,178.60000000000002,2,357.20000000000005
18041,195.11285714285714,21,4097.37
18042,165.04999999999998,1,165.04999999999998
18043,176.42999999999998,3,529.29
18044,208.85999999999999,10,2088.6
18045,178.34,1,178.34
18048,86.14500000000001,2,172.29000000000002
18050,74.4,1,74.4
18053,300.02,1,300.02
18055,676.134,10,6761.34
18056,363.65,1,363.65
18058,170.16,1,170.16
18059,102.15333333333332,3,306.46
18061,211.94099999999997,10,2119.41
18062,240.17333333333332,3,720.52
18064,407.0,2,814.0
18065,170.91642857142855,14,2392.83
18066,318.0,1,318.0
18067,396.33,1,396.33
18068,101.69999999999999,1,101.69999999999999
18069,401.848,5,2009.24
18071,226.5,2,453.0
18072,247.44,1,247.44
18073,321.6516666666667,12,3859.8200000000006
18074,489.6,1,489.6
18075,261.175,10,2611.75
18077,234.94636363636363,11,2584.41
18078,168.065,2,336.13
18079,903.2875,4,3613.15
18080,615.75,2,1231.5
18081,114.48333333333333,3,343.45
18082,680.84,1,680.84
18084,90.47999999999999,1,90.47999999999999
18085,344.975,2,689.95
18086,101.34,1,101.34
18087,2027.8599999999997,2,4055.7199999999993
18088,166.03,1,166.03
18092,824.3872727272727,11,9068.26
18093,526.63,4,2106.52
18094,431.04285714285714,7,3017.3
18095,290.02500000000003,2,580.0500000000001
18096,283.02,3,849.06
18097,443.73333333333335,6,2662.4
18099,168.31,1,168.31
18101,111.2,2,222.4
18102,4327.621666666667,60,259657.30000000002
18104,754.64,1,754.64
18105,113.48000000000002,1,113.48000000000002
18106,421.9,1,421.9
18108,271.0,1,271.0
18109,307.88153846153847,26,8004.92
18110,198.8,1,198.8
18112,176.345,2,352.69
18113,76.32000000000001,1,76.32000000000001
18114,220.1,1,220.1
18116,175.38875000000002,8,1403.1100000000001
18117,315.65,1,315.65
18118,216.34923076923076,26,5625.08
18119,180.7,1,180.7
18120,111.15,1,111.15
18121,326.65,2,653.3
18122,298.8433333333333,6,1793.06
18123,287.21999999999997,2,574.4399999999999
18125,282.9375,4,1131.75
18126,200.92000000000002,1,200.92000000000002
18127,115.69333333333333,3,347.08
18129,112.55000000000001,1,112.55000000000001
18130,353.13000000000005,3,1059.39
18133,931.4999999999999,1,931.4999999999999
18135,136.382,5,681.9100000000001
18136,261.4433333333333,3,784.3299999999999
18138,152.65,1,152.65
18139,1406.39,6,8438.34
18142,509.76,2,1019.52
18143,500.08,2,1000.16
18144,240.72916666666666,12,2888.75
18145,715.3875,4,2861.55
18146,80.17500000000001,2,160.35000000000002
18147,89.66999999999999,2,179.33999999999997
18149,204.02666666666664,3,612.0799999999999
18150,188.86,3,566.58
18151,326.675,2,653.35
18154,199.595,2,399.19
18155,123.87333333333333,3,371.62
18156,337.82,2,675.64
18158,226.7,2,453.4
18159,530.15,1,530.15
18160,319.03000000000003,2,638.0600000000001
18161,323.738,5,1618.69
18164,399.65000000000003,1,399.65000000000003
18165,302.46000000000004,1,302.46000000000004
18167,461.62000000000006,3,1384.8600000000001
18168,193.34,6,1160.04
18169,202.65,1,202.65
18170,326.77,3,980.31
18171,246.262,5,1231.31
18172,378.084,20,7561.68
18173,526.71,4,2106.84
18174,104.0,1,104.0
18176,476.35,1,476.35
18177,223.47833333333335,6,1340.8700000000001
18178,397.7025,4,1590.81
18179,298.8616666666667,6,1793.17
18180,307.2916666666667,6,1843.75
18181,366.85,1,366.85
18183,316.035,2,632.07
18184,49.8,1,49.8
18185,304.25,1,304.25
18188,667.0133333333333,3,2001.04
18189,545.12,2,1090.24
18190,142.23000000000002,2,284.46000000000004
18191,207.79999999999998,1,207.79999999999998
18192,957.97,1,957.97
18193,243.76,1,243.76
18194,973.8399999999999,1,973.8399999999999
18196,343.315,2,686.63
18198,319.15058823529415,17,5425.56
18200,150.35,1,150.35
18202,465.66333333333336,3,1396.99
18203,160.42000000000002,1,160.42000000000002
18204,658.4499999999999,3,1975.35
18205,258.68,2,517.36
18209,139.10000000000002,1,139.10000000000002
18210,436.8966666666667,6,2621.38
18211,120.01400000000001,5,600.07
18212,216.07,1,216.07
18213,232.48000000000002,1,232.48000000000002
18215,299.34000000000003,1,299.34000000000003
18216,481.75,1,481.75
18217,310.875,2,621.75
18218,320.96,2,641.92
18219,206.977,10,2069.77
18220,305.28000000000003,1,305.28000000000003
18221,208.32199999999997,5,1041.61
18222,443.0,1,443.0
18223,463.18142857142857,14,6484.54
18224,158.95000000000002,1,158.95000000000002
18225,458.74666666666667,12,5504.96
18226,475.27727272727276,11,5228.05
18227,93.75,1,93.75
18228,389.95,2,779.9
18229,363.845,20,7276.900000000001
18230,401.4571428571429,7,2810.2000000000003
18231,414.354,5,2071.77
18232,148.2425,4,592.97
18233,440.0,1,440.0
18235,598.8266666666667,3,1796.48
18236,147.04,6,882.24
18237,197.42000000000002,5,987.1000000000001
18239,312.322,5,1561.6100000000001
18240,422.58,1,422.58
18241,121.9464705882353,17,2073.09
18242,558.1225000000001,4,2232.4900000000002
18245,366.72285714285715,7,2567.06
18246,298.05,2,596.1
18248,402.01,2,804.02
18249,95.34,1,95.34
18250,349.27,1,349.27
18251,4314.72,1,4314.72
18252,259.135,2,518.27
18255,103.3,1,103.3
18257,292.20375,8,2337.63
18259,779.5333333333334,3,2338.6000000000004
18260,438.05833333333334,6,2628.35
18261,162.12,2,324.24
18262,149.48,1,149.48
18263,404.3866666666666,3,1213.1599999999999
18265,400.755,2,801.51
18268,25.5,1,25.5
18269,168.6,1,168.6
18270,141.575,2,283.15
18272,513.0966666666667,6,3078.58
18273,68.0,3,204.0
18274,175.92,1,175.92
18276,335.86,1,335.86
18277,110.38,1,110.38
18278,173.9,1,173.9
18280,180.60000000000002,1,180.60000000000002
18281,80.82,1,80.82
18282,89.025,2,178.05
18283,127.845625,16,2045.53
18287,612.4266666666666,3,1837.2799999999997
